ID,DATA_LEITURA,TEMPERATURA,UMIDADE,PH,FOSFORO,POTASSIO,BOMBA
4969,2025-10-29 04:38:51,19.76,84,5.64,1,0,0
4970,2025-10-29 04:48:51,20.16,78,6.08,1,1,0
4971,2025-10-29 04:58:51,20.36,80,5.94,1,1,0
4972,2025-10-29 05:08:51,21.05,79,5.79,1,1,0
4973,2025-10-29 05:18:51,20.46,83,6.06,1,1,0
4974,2025-10-29 05:28:51,19.84,83,5.65,1,1,0
4975,2025-10-29 05:38:51,19.63,82,5.91,1,1,0
4976,2025-10-29 05:48:51,21.01,78,6.05,0,1,0
4977,2025-10-29 05:58:51,21.56,73,6.28,1,1,0
4978,2025-10-29 06:08:51,20.38,81,6.07,1,1,0
4979,2025-10-29 06:18:51,21.34,79,6.36,1,1,0
4980,2025-10-29 06:28:51,20.94,74,6.38,1,1,0
4981,2025-10-29 06:38:51,21.31,78,5.48,0,0,0
4982,2025-10-29 06:48:51,21.37,76,6.01,1,1,0
4983,2025-10-29 06:58:51,20.4,81,6.19,1,0,0
4984,2025-10-29 07:08:51,21.48,79,5.71,1,1,0
4985,2025-10-29 07:18:51,20.97,82,6.54,1,1,0
4986,2025-10-29 07:28:51,21.51,77,5.54,1,1,0
4987,2025-10-29 07:38:51,21.71,73,6.36,0,0,0
4988,2025-10-29 07:48:51,21.81,73,5.84,1,1,0
4989,2025-10-29 07:58:51,22.57,71,6.08,1,1,0
4990,2025-10-29 08:08:51,22.23,76,5.74,1,1,0
4991,2025-10-29 08:18:51,23.08,70,6.52,0,0,0
4992,2025-10-29 08:28:51,23.39,70,6.18,1,1,0
4993,2025-10-29 08:38:51,23.72,70,5.93,1,1,0
4994,2025-10-29 08:48:51,23.75,70,5.48,0,0,0
4995,2025-10-29 08:58:51,23.98,66,5.73,1,1,0
4996,2025-10-29 09:08:51,24.56,67,6.17,1,1,0
4997,2025-10-29 09:18:51,24.12,66,6.16,1,0,0
4998,2025-10-29 09:28:51,23.85,70,6.75,0,0,0
4999,2025-10-29 09:38:51,24.06,67,6.56,0,1,0
5000,2025-10-29 09:48:51,24.48,62,6.2,1,1,0
5001,2025-10-29 09:58:51,24.56,67,5.4,0,0,0
5002,2025-10-29 10:08:51,25.55,59,6.13,1,1,0
5003,2025-10-29 10:18:51,25.38,63,6.29,1,1,0
5004,2025-10-29 10:28:51,26.1,60,5.9,1,1,0
5005,2025-10-29 10:38:51,26.14,62,6.63,1,1,0
5006,2025-10-29 10:48:51,26.75,56,5.83,0,1,0
5007,2025-10-29 10:58:51,26.17,61,5.71,1,1,0
5008,2025-10-29 11:08:51,26.26,58,5.96,1,1,0
5009,2025-10-29 11:18:51,26.81,57,5.52,1,1,0
5010,2025-10-29 11:28:51,26.75,60,5.56,1,1,0
5011,2025-10-29 11:38:51,26.96,57,6.17,0,1,0
5012,2025-10-29 11:48:51,27.47,53,5.91,1,1,0
5013,2025-10-29 11:58:51,26.93,57,6.2,1,1,0
5014,2025-10-29 12:08:51,27.43,61,6.26,1,0,0
5015,2025-10-29 12:18:51,28.21,53,6.29,1,0,0
5016,2025-10-29 12:28:51,27.45,56,6.23,1,1,0
5017,2025-10-29 12:38:51,28.28,51,5.7,1,1,0
5018,2025-10-29 12:48:51,27.85,53,5.46,0,0,0
5019,2025-10-29 12:58:51,28.11,52,6.19,1,1,0
5020,2025-10-29 13:08:51,27.61,54,5.93,1,1,0
5021,2025-10-29 13:18:51,27.96,57,5.96,1,1,0
5022,2025-10-29 13:28:51,28.71,55,6.02,1,1,0
5023,2025-10-29 13:38:51,28.58,52,6.39,1,1,0
5024,2025-10-29 13:48:51,29.43,49,5.45,0,0,0
5025,2025-10-29 13:58:51,28.71,53,5.74,1,0,0
5026,2025-10-29 14:08:51,29.84,51,6.28,0,1,0
5027,2025-10-29 14:18:51,29.19,53,5.52,1,1,0
5028,2025-10-29 14:28:51,29.22,49,6.24,1,1,0
5029,2025-10-29 14:38:51,30.22,43,6.01,1,1,1
5030,2025-10-29 14:48:51,29.94,47,6.07,1,1,0
5031,2025-10-29 14:58:51,29.46,52,6.41,1,1,0
5032,2025-10-29 15:08:51,29.6,51,6.31,1,1,0
5033,2025-10-29 15:18:51,30.69,43,6.0,1,1,1
5034,2025-10-29 15:28:51,29.05,48,5.55,1,1,0
5035,2025-10-29 15:38:51,30.01,41,5.94,0,1,1
5036,2025-10-29 15:48:51,30.22,50,5.72,1,1,0
5037,2025-10-29 15:58:51,30.79,44,6.21,1,1,1
5038,2025-10-29 16:08:51,28.93,51,5.66,1,1,0
5039,2025-10-29 16:18:51,30.24,45,5.78,0,1,0
5040,2025-10-29 16:28:51,30.95,42,5.98,0,1,1
5041,2025-10-29 16:38:51,29.98,48,5.72,1,1,0
5042,2025-10-29 16:48:51,29.65,50,6.16,0,1,0
5043,2025-10-29 16:58:51,29.6,49,6.04,1,1,0
5044,2025-10-29 17:08:51,29.35,46,6.01,1,1,0
5045,2025-10-29 17:18:51,29.98,50,5.93,1,1,0
5046,2025-10-29 17:28:51,30.56,46,6.3,1,1,0
5047,2025-10-29 17:38:51,29.7,48,6.32,1,1,0
5048,2025-10-29 17:48:51,28.81,53,6.01,1,1,0
5049,2025-10-29 17:58:51,29.86,46,6.79,1,0,0
5050,2025-10-29 18:08:51,29.06,49,5.72,1,1,0
5051,2025-10-29 18:18:51,28.81,50,6.19,1,1,0
5052,2025-10-29 18:28:51,28.42,53,6.3,1,1,0
5053,2025-10-29 18:38:51,29.08,47,5.75,1,1,0
5054,2025-10-29 18:48:51,28.68,53,5.96,1,1,0
5055,2025-10-29 18:58:51,27.6,54,6.0,1,0,0
5056,2025-10-29 19:08:51,28.07,58,5.91,1,1,0
5057,2025-10-29 19:18:51,28.88,50,5.96,1,1,0
5058,2025-10-29 19:28:51,29.14,51,5.17,0,0,0
5059,2025-10-29 19:38:51,27.41,57,6.31,1,1,0
5060,2025-10-29 19:48:51,27.73,52,5.86,1,1,0
5061,2025-10-29 19:58:51,27.85,55,6.22,1,1,0
5062,2025-10-29 20:08:51,27.3,59,6.01,1,1,0
5063,2025-10-29 20:18:51,27.39,57,5.72,1,1,0
5064,2025-10-29 20:28:51,27.3,55,5.75,1,1,0
5065,2025-10-29 20:38:51,26.78,56,6.31,1,1,0
5066,2025-10-29 20:48:51,27.16,61,5.94,0,1,0
5067,2025-10-29 20:58:51,25.92,60,5.79,0,1,0
5068,2025-10-29 21:08:51,26.24,61,5.94,1,1,0
5069,2025-10-29 21:18:51,26.29,62,6.12,1,1,0
5070,2025-10-29 21:28:51,25.09,64,6.2,1,1,0
5071,2025-10-29 21:38:51,25.57,65,5.72,1,1,0
5072,2025-10-29 21:48:51,25.78,62,6.36,1,1,0
5073,2025-10-29 21:58:51,25.4,65,6.38,1,1,0
5074,2025-10-29 22:08:51,24.71,66,6.17,1,1,0
5075,2025-10-29 22:18:51,24.93,69,6.09,1,0,0
5076,2025-10-29 22:28:51,25.07,65,5.25,0,0,0
5077,2025-10-29 22:38:51,22.84,74,6.32,1,0,0
5078,2025-10-29 22:48:51,23.67,71,5.73,1,1,0
5079,2025-10-29 22:58:51,23.05,73,5.74,1,1,0
5080,2025-10-29 23:08:51,23.77,68,6.06,1,0,0
5081,2025-10-29 23:18:51,23.4,68,6.25,1,1,0
5082,2025-10-29 23:28:51,22.68,73,5.46,0,0,0
5083,2025-10-29 23:38:51,22.43,76,5.92,1,1,0
5084,2025-10-29 23:48:51,22.1,73,5.89,0,1,0
5085,2025-10-29 23:58:51,21.83,79,6.23,1,1,0
5086,2025-10-30 00:08:51,23.9,71,5.88,1,1,0
5087,2025-10-30 00:18:51,22.51,74,6.12,1,1,0
5088,2025-10-30 00:28:51,22.73,70,6.18,1,1,0
5089,2025-10-30 00:38:51,20.94,81,6.44,0,1,0
5090,2025-10-30 00:48:51,22.33,72,6.02,1,1,0
5091,2025-10-30 00:58:51,22.75,77,6.36,1,1,0
5092,2025-10-30 01:08:51,21.89,75,5.74,1,1,0
5093,2025-10-30 01:18:51,21.04,79,5.89,1,1,0
5094,2025-10-30 01:28:51,21.2,80,6.09,1,1,0
5095,2025-10-30 01:38:51,21.23,78,5.83,1,0,0
5096,2025-10-30 01:48:51,20.5,81,5.8,1,1,0
5097,2025-10-30 01:58:51,20.79,78,6.16,1,1,0
5098,2025-10-30 02:08:51,20.11,86,5.91,1,1,0
5099,2025-10-30 02:18:51,19.0,85,6.37,1,1,0
5100,2025-10-30 02:28:51,20.99,79,6.03,1,1,0
5101,2025-10-30 02:38:51,20.01,82,5.98,1,1,0
5102,2025-10-30 02:48:51,20.3,79,6.38,1,1,0
5103,2025-10-30 02:58:51,20.14,83,5.79,1,1,0
5104,2025-10-30 03:08:51,19.75,84,6.06,1,0,0
5105,2025-10-30 03:18:51,19.76,82,6.03,1,1,0
5106,2025-10-30 03:28:51,20.62,79,6.18,0,1,0
5107,2025-10-30 03:38:51,20.12,83,6.02,0,1,0
5108,2025-10-30 03:48:51,19.48,82,5.78,1,1,0
5109,2025-10-30 03:58:51,19.57,82,5.88,0,1,0
5110,2025-10-30 04:08:51,19.86,80,6.26,1,0,0
5111,2025-10-30 04:18:51,20.16,80,6.21,1,1,0
5112,2025-10-30 04:28:51,21.0,77,6.2,1,1,0
5113,2025-10-30 04:38:51,20.67,78,5.72,1,1,0
5114,2025-10-30 04:48:51,20.24,80,5.69,1,1,0
5115,2025-10-30 04:58:51,20.06,88,6.32,1,1,0
5116,2025-10-30 05:08:51,20.83,76,6.07,1,1,0
5117,2025-10-30 05:18:51,20.53,81,6.25,1,1,0
5118,2025-10-30 05:28:51,19.52,84,5.7,0,1,0
5119,2025-10-30 05:38:51,19.91,78,6.49,1,1,0
5120,2025-10-30 05:48:51,20.18,81,6.06,1,1,0
5121,2025-10-30 05:58:51,21.07,78,5.65,1,1,0
5122,2025-10-30 06:08:51,21.23,76,6.48,1,1,0
5123,2025-10-30 06:18:51,21.12,75,6.14,1,1,0
5124,2025-10-30 06:28:51,21.36,79,5.88,1,1,0
5125,2025-10-30 06:38:51,21.15,75,5.69,1,0,0
5126,2025-10-30 06:48:51,21.5,73,5.8,1,1,0
5127,2025-10-30 06:58:51,21.18,75,5.98,1,1,0
5128,2025-10-30 07:08:51,21.59,78,5.92,1,1,0
5129,2025-10-30 07:18:51,21.61,75,5.54,1,1,0
5130,2025-10-30 07:28:51,21.67,75,6.35,1,1,0
5131,2025-10-30 07:38:51,22.09,74,5.76,1,0,0
5132,2025-10-30 07:48:51,22.49,77,5.84,1,1,0
5133,2025-10-30 07:58:51,22.33,73,5.93,1,1,0
5134,2025-10-30 08:08:51,23.09,73,6.26,1,1,0
5135,2025-10-30 08:18:51,22.21,71,5.99,1,1,0
5136,2025-10-30 08:28:51,22.78,73,5.94,1,1,0
5137,2025-10-30 08:38:51,23.4,69,6.12,1,1,0
5138,2025-10-30 08:48:51,24.28,64,6.3,1,1,0
5139,2025-10-30 08:58:51,23.52,66,6.37,1,1,0
5140,2025-10-30 09:08:51,24.48,66,5.46,0,0,0
5141,2025-10-30 09:18:51,24.36,65,5.63,1,1,0
5142,2025-10-30 09:28:51,24.38,66,6.3,1,1,0
5143,2025-10-30 09:38:51,24.56,66,5.7,1,1,0
5144,2025-10-30 09:48:51,25.19,63,6.34,1,1,0
5145,2025-10-30 09:58:51,25.7,62,5.95,0,1,0
5146,2025-10-30 10:08:51,25.91,64,5.53,1,1,0
5147,2025-10-30 10:18:51,25.72,59,5.89,1,1,0
5148,2025-10-30 10:28:51,25.72,62,5.67,1,1,0
5149,2025-10-30 10:38:51,26.72,58,6.02,1,1,0
5150,2025-10-30 10:48:51,26.6,62,5.88,1,1,0
5151,2025-10-30 10:58:51,25.71,62,5.91,1,1,0
5152,2025-10-30 11:08:51,25.66,66,6.09,1,0,0
5153,2025-10-30 11:18:51,27.12,59,6.36,1,1,0
5154,2025-10-30 11:28:51,26.58,62,5.96,1,1,0
5155,2025-10-30 11:38:51,26.49,53,5.82,1,1,0
5156,2025-10-30 11:48:51,25.74,67,6.25,1,1,0
5157,2025-10-30 11:58:51,27.31,54,5.91,0,1,0
5158,2025-10-30 12:08:51,27.93,53,5.63,1,0,0
5159,2025-10-30 12:18:51,27.58,58,6.71,0,0,0
5160,2025-10-30 12:28:51,28.15,51,6.3,1,1,0
5161,2025-10-30 12:38:51,28.1,52,6.09,1,0,0
5162,2025-10-30 12:48:51,28.2,53,5.96,1,1,0
5163,2025-10-30 12:58:51,28.79,53,6.39,1,1,0
5164,2025-10-30 13:08:51,28.01,56,6.23,1,1,0
5165,2025-10-30 13:18:51,28.69,54,6.27,1,1,0
5166,2025-10-30 13:28:51,28.48,50,6.57,1,0,0
5167,2025-10-30 13:38:51,28.86,51,5.98,1,1,0
5168,2025-10-30 13:48:51,30.43,47,6.17,1,1,0
5169,2025-10-30 13:58:51,29.03,53,6.24,0,1,0
5170,2025-10-30 14:08:51,30.01,44,6.09,1,1,1
5171,2025-10-30 14:18:51,29.81,42,5.88,1,1,1
5172,2025-10-30 14:28:51,29.97,46,5.65,1,1,0
5173,2025-10-30 14:38:51,30.14,48,5.54,1,1,0
5174,2025-10-30 14:48:51,29.65,49,6.11,1,0,0
5175,2025-10-30 14:58:51,29.67,45,6.14,1,0,0
5176,2025-10-30 15:08:51,29.55,48,6.14,1,1,0
5177,2025-10-30 15:18:51,30.36,43,5.94,1,1,1
5178,2025-10-30 15:28:51,30.55,46,5.76,1,1,0
5179,2025-10-30 15:38:51,29.79,45,5.83,1,1,0
5180,2025-10-30 15:48:51,29.59,48,5.9,1,0,0
5181,2025-10-30 15:58:51,29.11,52,6.24,1,1,0
5182,2025-10-30 16:08:51,30.79,49,6.08,1,1,0
5183,2025-10-30 16:18:51,30.07,47,6.29,1,1,0
5184,2025-10-30 16:28:51,29.78,50,5.51,1,1,0
5185,2025-10-30 16:38:51,30.19,46,6.29,1,1,0
5186,2025-10-30 16:48:51,29.93,48,5.73,1,1,0
5187,2025-10-30 16:58:51,29.19,48,6.27,1,1,0
5188,2025-10-30 17:08:51,30.15,44,5.67,1,1,1
5189,2025-10-30 17:18:51,29.78,49,5.9,1,0,0
5190,2025-10-30 17:28:51,29.21,48,5.83,1,1,0
5191,2025-10-30 17:38:51,29.47,47,5.72,1,1,0
5192,2025-10-30 17:48:51,28.95,52,5.64,0,0,0
5193,2025-10-30 17:58:51,29.48,48,6.41,1,0,0
5194,2025-10-30 18:08:51,29.43,47,6.26,1,1,0
5195,2025-10-30 18:18:51,29.74,52,5.97,1,1,0
5196,2025-10-30 18:28:51,29.23,52,5.39,1,0,0
5197,2025-10-30 18:38:51,28.75,47,6.07,1,1,0
5198,2025-10-30 18:48:51,28.69,54,6.2,1,1,0
5199,2025-10-30 18:58:51,28.68,49,5.88,1,1,0
5200,2025-10-30 19:08:51,28.98,50,5.87,1,1,0
5201,2025-10-30 19:18:51,28.7,53,5.78,1,1,0
5202,2025-10-30 19:28:51,28.52,50,5.71,1,1,0
5203,2025-10-30 19:38:51,27.53,54,6.21,1,1,0
5204,2025-10-30 19:48:51,27.9,55,5.9,1,1,0
5205,2025-10-30 19:58:51,28.72,51,5.68,1,1,0
5206,2025-10-30 20:08:51,27.37,59,6.41,1,1,0
5207,2025-10-30 20:18:51,27.22,58,6.22,1,1,0
5208,2025-10-30 20:28:51,27.19,55,5.51,0,1,0
5209,2025-10-30 20:38:51,26.8,58,5.57,1,0,0
5210,2025-10-30 20:48:51,27.35,53,6.52,0,0,0
5211,2025-10-30 20:58:51,25.74,60,5.94,1,0,0
5212,2025-10-30 21:08:51,26.28,57,5.75,1,1,0
5213,2025-10-30 21:18:51,26.49,58,6.45,1,1,0
5214,2025-10-30 21:28:51,25.9,62,6.39,1,1,0
5215,2025-10-30 21:38:51,25.24,62,5.85,1,1,0
5216,2025-10-30 21:48:51,24.49,64,6.31,1,1,0
5217,2025-10-30 21:58:51,25.63,64,6.01,1,1,0
5218,2025-10-30 22:08:51,24.89,63,5.89,1,1,0
5219,2025-10-30 22:18:51,25.04,64,5.32,0,1,0
5220,2025-10-30 22:28:51,24.31,69,5.88,1,1,0
5221,2025-10-30 22:38:51,23.79,66,5.81,1,1,0
5222,2025-10-30 22:48:51,23.43,71,5.93,1,1,0
5223,2025-10-30 22:58:51,24.12,67,5.91,1,1,0
5224,2025-10-30 23:08:51,24.01,67,6.38,1,1,0
5225,2025-10-30 23:18:51,22.88,68,5.8,1,1,0
5226,2025-10-30 23:28:51,23.18,69,6.06,1,1,0
5227,2025-10-30 23:38:51,23.11,70,5.94,1,1,0
5228,2025-10-30 23:48:51,23.62,69,6.59,0,0,0
5229,2025-10-30 23:58:51,21.35,81,5.94,1,1,0
5230,2025-10-31 00:08:51,22.5,72,5.91,1,0,0
5231,2025-10-31 00:18:51,21.45,71,6.05,1,1,0
5232,2025-10-31 00:28:51,22.2,72,5.73,0,0,0
5233,2025-10-31 00:38:51,21.56,74,5.85,1,1,0
5234,2025-10-31 00:48:51,21.97,74,5.9,1,1,0
5235,2025-10-31 00:58:51,21.83,73,6.23,1,1,0
5236,2025-10-31 01:08:51,21.83,74,5.27,1,0,0
5237,2025-10-31 01:18:51,21.64,80,5.64,1,1,0
5238,2025-10-31 01:28:51,20.81,81,5.71,1,1,0
5239,2025-10-31 01:38:51,21.31,78,6.34,1,1,0
5240,2025-10-31 01:48:51,21.33,77,5.78,0,1,0
5241,2025-10-31 01:58:51,20.39,83,5.73,1,1,0
5242,2025-10-31 02:08:51,21.02,78,5.8,1,1,0
5243,2025-10-31 02:18:51,20.01,80,6.51,1,1,0
5244,2025-10-31 02:28:51,19.3,82,5.83,1,1,0
5245,2025-10-31 02:38:51,21.12,79,5.96,1,1,0
5246,2025-10-31 02:48:51,19.7,83,6.93,0,0,0
5247,2025-10-31 02:58:51,19.6,80,6.06,1,1,0
5248,2025-10-31 03:08:51,20.07,82,6.24,1,1,0
5249,2025-10-31 03:18:51,20.13,82,5.68,1,1,0
5250,2025-10-31 03:28:51,20.73,78,5.85,1,1,0
5251,2025-10-31 03:38:51,19.89,87,5.65,1,1,0
5252,2025-10-31 03:48:51,19.82,83,5.75,1,1,0
5253,2025-10-31 03:58:51,20.25,84,5.9,1,1,0
5254,2025-10-31 04:08:51,19.67,81,6.08,1,1,0
5255,2025-10-31 04:18:51,19.65,82,6.31,1,1,0
5256,2025-10-31 04:28:51,21.29,75,6.27,1,1,0
5257,2025-10-31 04:38:51,20.28,83,6.42,1,1,0
5258,2025-10-31 04:48:51,20.48,81,6.27,1,1,0
5259,2025-10-31 04:58:51,19.22,84,6.11,1,1,0
5260,2025-10-31 05:08:51,19.8,83,6.01,1,1,0
5261,2025-10-31 05:18:51,20.66,75,5.83,1,1,0
5262,2025-10-31 05:28:51,19.55,83,6.2,1,1,0
5263,2025-10-31 05:38:51,19.97,78,5.98,1,1,0
5264,2025-10-31 05:48:51,21.18,75,5.87,1,1,0
5265,2025-10-31 05:58:51,20.97,79,5.78,1,1,0
5266,2025-10-31 06:08:51,21.05,78,6.2,1,1,0
5267,2025-10-31 06:18:51,21.53,80,6.14,1,1,0
5268,2025-10-31 06:28:51,21.69,75,5.9,1,1,0
5269,2025-10-31 06:38:51,20.85,76,5.95,1,1,0
5270,2025-10-31 06:48:51,21.87,76,6.47,1,1,0
5271,2025-10-31 06:58:51,21.11,73,5.68,1,1,0
5272,2025-10-31 07:08:51,22.03,74,6.06,1,1,0
5273,2025-10-31 07:18:51,22.01,74,6.32,1,1,0
5274,2025-10-31 07:28:51,22.34,73,6.29,0,1,0
5275,2025-10-31 07:38:51,23.05,70,5.98,1,1,0
5276,2025-10-31 07:48:51,22.1,74,5.3,1,0,0
5277,2025-10-31 07:58:51,22.0,74,6.1,1,1,0
5278,2025-10-31 08:08:51,22.75,71,5.77,1,1,0
5279,2025-10-31 08:18:51,22.85,67,6.25,1,1,0
5280,2025-10-31 08:28:51,23.6,63,5.55,0,1,0
5281,2025-10-31 08:38:51,24.44,67,5.85,1,1,0
5282,2025-10-31 08:48:51,22.72,71,5.69,1,1,0
5283,2025-10-31 08:58:51,23.68,68,5.8,1,1,0
5284,2025-10-31 09:08:51,24.59,63,5.61,0,1,0
5285,2025-10-31 09:18:51,23.53,73,5.85,0,1,0
5286,2025-10-31 09:28:51,24.22,68,5.54,1,1,0
5287,2025-10-31 09:38:51,24.86,64,6.05,0,1,0
5288,2025-10-31 09:48:51,24.99,66,5.77,1,1,0
5289,2025-10-31 09:58:51,24.43,65,6.38,0,1,0
5290,2025-10-31 10:08:51,26.16,61,6.63,1,0,0
5291,2025-10-31 10:18:51,25.28,60,6.32,1,0,0
5292,2025-10-31 10:28:51,25.33,67,5.69,1,1,0
5293,2025-10-31 10:38:51,24.88,65,6.15,1,1,0
5294,2025-10-31 10:48:51,25.52,63,6.45,1,1,0
5295,2025-10-31 10:58:51,25.76,59,6.11,1,1,0
5296,2025-10-31 11:08:51,26.94,57,6.47,1,0,0
5297,2025-10-31 11:18:51,26.76,61,5.95,0,1,0
5298,2025-10-31 11:28:51,26.84,61,5.8,0,1,0
5299,2025-10-31 11:38:51,26.67,60,5.78,1,1,0
5300,2025-10-31 11:48:51,27.05,59,5.26,0,0,0
5301,2025-10-31 11:58:51,27.0,60,5.85,1,1,0
5302,2025-10-31 12:08:51,27.83,59,5.79,1,0,0
5303,2025-10-31 12:18:51,27.42,58,5.52,1,1,0
5304,2025-10-31 12:28:51,27.54,60,5.83,1,1,0
5305,2025-10-31 12:38:51,28.0,49,5.87,1,0,0
5306,2025-10-31 12:48:51,28.19,55,6.04,1,0,0
5307,2025-10-31 12:58:51,29.02,48,5.65,1,1,0
5308,2025-10-31 13:08:51,29.63,47,5.55,1,1,0
5309,2025-10-31 13:18:51,28.02,55,5.65,1,1,0
5310,2025-10-31 13:28:51,28.36,53,6.04,1,1,0
5311,2025-10-31 13:38:51,29.9,44,6.36,1,1,1
5312,2025-10-31 13:48:51,28.57,51,5.9,1,1,0
5313,2025-10-31 13:58:51,29.77,48,6.02,1,0,0
5314,2025-10-31 14:08:51,29.72,48,6.57,0,0,0
5315,2025-10-31 14:18:51,28.58,56,5.78,1,1,0
5316,2025-10-31 14:28:51,30.17,44,6.01,1,1,1
5317,2025-10-31 14:38:51,30.57,45,5.85,1,1,0
5318,2025-10-31 14:48:51,29.85,51,5.47,1,0,0
5319,2025-10-31 14:58:51,30.36,46,6.08,0,1,0
5320,2025-10-31 15:08:51,29.45,51,5.82,1,1,0
5321,2025-10-31 15:18:51,30.08,49,6.13,0,1,0
5322,2025-10-31 15:28:51,30.08,45,6.05,0,1,0
5323,2025-10-31 15:38:51,29.24,48,5.51,1,1,0
5324,2025-10-31 15:48:51,29.55,47,5.84,0,1,0
5325,2025-10-31 15:58:51,30.27,47,6.4,1,1,0
5326,2025-10-31 16:08:51,30.2,50,6.18,1,1,0
5327,2025-10-31 16:18:51,29.19,53,6.12,1,0,0
5328,2025-10-31 16:28:51,29.3,50,5.87,1,1,0
5329,2025-10-31 16:38:51,29.66,48,5.53,1,1,0
5330,2025-10-31 16:48:51,29.63,47,5.83,1,1,0
5331,2025-10-31 16:58:51,29.73,50,6.23,1,1,0
5332,2025-10-31 17:08:51,30.12,46,5.86,1,1,0
5333,2025-10-31 17:18:51,29.74,47,6.27,1,1,0
5334,2025-10-31 17:28:51,29.48,47,5.72,1,1,0
5335,2025-10-31 17:38:51,30.04,45,6.11,1,1,0
5336,2025-10-31 17:48:51,29.14,49,5.71,1,1,0
5337,2025-10-31 17:58:51,29.09,50,5.92,1,1,0
5338,2025-10-31 18:08:51,29.89,46,5.99,1,1,0
5339,2025-10-31 18:18:51,28.73,50,6.25,1,1,0
5340,2025-10-31 18:28:51,28.84,55,5.92,1,1,0
5341,2025-10-31 18:38:51,27.98,57,6.46,1,1,0
5342,2025-10-31 18:48:51,29.29,49,6.1,1,1,0
5343,2025-10-31 18:58:51,28.89,54,6.19,1,1,0
5344,2025-10-31 19:08:51,28.49,52,5.7,1,1,0
5345,2025-10-31 19:18:51,28.55,54,5.88,1,1,0
5346,2025-10-31 19:28:51,27.83,52,5.94,1,1,0
5347,2025-10-31 19:38:51,28.16,52,5.87,1,1,0
5348,2025-10-31 19:48:51,27.44,55,6.25,1,1,0
5349,2025-10-31 19:58:51,28.05,54,5.86,1,1,0
5350,2025-10-31 20:08:51,26.4,58,6.2,1,1,0
5351,2025-10-31 20:18:51,27.33,56,6.52,1,0,0
5352,2025-10-31 20:28:51,27.15,56,5.83,1,1,0
5353,2025-10-31 20:38:51,26.16,59,6.18,1,1,0
5354,2025-10-31 20:48:51,26.76,56,5.97,1,1,0
5355,2025-10-31 20:58:51,25.83,59,6.33,1,1,0
5356,2025-10-31 21:08:51,25.82,62,5.89,1,1,0
5357,2025-10-31 21:18:51,26.44,61,5.75,1,1,0
5358,2025-10-31 21:28:51,27.58,56,6.43,1,1,0
5359,2025-10-31 21:38:51,25.61,64,5.31,0,1,0
5360,2025-10-31 21:48:51,25.9,61,5.87,1,1,0
5361,2025-10-31 21:58:51,25.48,62,6.01,1,1,0
5362,2025-10-31 22:08:51,24.42,66,5.91,1,1,0
5363,2025-10-31 22:18:51,24.94,63,5.88,1,0,0
5364,2025-10-31 22:28:51,24.82,66,6.36,1,1,0
5365,2025-10-31 22:38:51,24.45,66,6.67,1,0,0
5366,2025-10-31 22:48:51,24.1,69,6.17,0,1,0
5367,2025-10-31 22:58:51,23.83,73,6.68,0,0,0
5368,2025-10-31 23:08:51,23.63,66,6.43,1,1,0
5369,2025-10-31 23:18:51,22.99,72,6.08,1,1,0
5370,2025-10-31 23:28:51,22.45,75,5.93,1,1,0
5371,2025-10-31 23:38:51,23.18,68,6.21,1,1,0
5372,2025-10-31 23:48:51,21.93,72,6.14,0,1,0
5373,2025-10-31 23:58:51,22.8,73,6.11,1,0,0
5374,2025-11-01 00:08:51,22.16,74,5.98,1,1,0
5375,2025-11-01 00:18:51,22.36,75,5.69,1,0,0
5376,2025-11-01 00:28:51,22.38,75,5.66,1,1,0
5377,2025-11-01 00:38:51,21.33,77,5.38,0,0,0
5378,2025-11-01 00:48:51,21.16,74,6.15,1,1,0
5379,2025-11-01 00:58:51,20.96,77,6.25,1,1,0
5380,2025-11-01 01:08:51,21.0,83,6.03,1,1,0
5381,2025-11-01 01:18:51,21.94,76,6.2,1,1,0
5382,2025-11-01 01:28:51,21.03,80,6.24,1,1,0
5383,2025-11-01 01:38:51,21.81,75,6.67,0,0,0
5384,2025-11-01 01:48:51,20.46,83,6.23,1,1,0
5385,2025-11-01 01:58:51,20.86,80,5.87,1,1,0
5386,2025-11-01 02:08:51,20.32,84,6.11,1,1,0
5387,2025-11-01 02:18:51,20.63,80,5.69,1,1,0
5388,2025-11-01 02:28:51,20.31,80,5.45,0,0,0
5389,2025-11-01 02:38:51,21.36,80,6.06,1,1,0
5390,2025-11-01 02:48:51,20.67,80,6.17,1,0,0
5391,2025-11-01 02:58:51,19.9,83,6.49,1,0,0
5392,2025-11-01 03:08:51,20.22,78,5.83,1,1,0
5393,2025-11-01 03:18:51,20.97,78,6.12,1,1,0
5394,2025-11-01 03:28:51,19.4,84,6.26,1,1,0
5395,2025-11-01 03:38:51,21.09,79,5.95,1,1,0
5396,2025-11-01 03:48:51,20.03,82,5.58,1,1,0
5397,2025-11-01 03:58:51,19.57,85,6.19,0,1,0
5398,2025-11-01 04:08:51,20.79,78,5.63,1,1,0
5399,2025-11-01 04:18:51,19.88,85,5.67,1,1,0
5400,2025-11-01 04:28:51,20.65,82,5.62,1,1,0
5401,2025-11-01 04:38:51,19.95,80,6.24,1,1,0
5402,2025-11-01 04:48:51,20.47,79,6.21,1,1,0
5403,2025-11-01 04:58:51,20.09,83,6.48,1,1,0
